,Temperatures,Chain_indices,Potential_energy
0,50.27582710011483,0,88.7275201759512
1,50.27582710011483,1,88.7275201759512
2,50.27582710011483,2,88.7275201759512
3,50.27582710011483,3,89.32696599534934
4,50.27582710011483,4,89.32696599534934
5,50.27582710011483,5,95.38863588446016
6,50.27582710011483,6,95.38863588446016
7,50.27582710011483,7,98.87693020399847
8,50.27582710011483,8,99.71265736180474
9,50.27582710011483,9,102.03909029057138
10,50.27582710011483,0,96.93042636490686
11,50.27582710011483,1,104.76518664426922
12,50.27582710011483,2,104.76518664426922
13,50.27582710011483,3,117.67977914088803
14,50.27582710011483,4,126.85561717549925
15,50.27582710011483,5,114.28117499857518
16,50.27582710011483,6,114.28117499857518
17,50.27582710011483,7,114.28117499857518
18,50.27582710011483,8,106.80368406731381
19,50.27582710011483,9,122.09045621430221
20,50.27582710011483,0,122.09045621430221
21,50.27582710011483,1,115.60943760135302
22,50.27582710011483,2,115.60943760135302
23,50.27582710011483,3,103.90766724304427
24,50.27582710011483,4,103.90766724304427
25,50.27582710011483,5,100.76858353620074
26,50.27582710011483,6,111.58912998524666
27,50.27582710011483,7,111.58912998524666
28,50.27582710011483,8,93.4038270679637
29,50.27582710011483,9,93.4038270679637
30,50.27582710011483,0,91.82701033919412
31,50.27582710011483,1,84.01872214342913
32,50.27582710011483,2,84.01872214342913
33,50.27582710011483,3,93.19104640587727
34,50.27582710011483,4,95.94721229847624
35,50.27582710011483,5,94.4801311820113
36,50.27582710011483,6,100.31752097550913
37,50.27582710011483,7,103.5119129675794
38,50.27582710011483,8,107.00993506591988
39,50.27582710011483,9,113.34675451264178
40,50.27582710011483,0,115.67378414142127
41,50.27582710011483,1,115.67378414142127
42,50.27582710011483,2,115.67378414142127
43,50.27582710011483,3,118.16666154169855
44,50.27582710011483,4,118.16666154169855
45,50.27582710011483,5,118.16666154169855
46,50.27582710011483,6,114.32484056601089
47,50.27582710011483,7,114.32484056601089
48,50.27582710011483,8,114.32484056601089
49,50.27582710011483,9,114.32484056601089
50,50.27582710011483,0,114.32484056601089
51,50.27582710011483,1,114.32484056601089
52,50.27582710011483,2,114.32484056601089
53,50.27582710011483,3,114.5397619589925
54,50.27582710011483,4,119.86211086511761
55,50.27582710011483,5,119.86211086511761
56,50.27582710011483,6,110.35744986035992
57,50.27582710011483,7,97.96881519061974
58,50.27582710011483,8,97.96881519061974
59,50.27582710011483,9,99.69767131503328
60,50.27582710011483,0,99.69767131503328
61,50.27582710011483,1,99.69767131503328
62,50.27582710011483,2,92.33944341568608
63,50.27582710011483,3,84.66759618174142
64,50.27582710011483,4,84.66759618174142
65,50.27582710011483,5,85.1003845894227
66,50.27582710011483,6,85.1003845894227
67,50.27582710011483,7,92.02972768156505
68,50.27582710011483,8,90.41190471250118
69,50.27582710011483,9,90.41190471250118
70,50.27582710011483,0,90.41190471250118
71,50.27582710011483,1,90.45842232367808
72,50.27582710011483,2,86.99052679064474
73,50.27582710011483,3,89.63473741411832
74,50.27582710011483,4,89.63473741411832
75,50.27582710011483,5,89.63473741411832
76,50.27582710011483,6,93.50360669875121
77,50.27582710011483,7,93.50360669875121
78,50.27582710011483,8,94.1538490980783
79,50.27582710011483,9,86.22079883043207
80,50.27582710011483,0,85.12596278727182
81,50.27582710011483,1,91.01713130013371
82,50.27582710011483,2,91.62100884114912
83,50.27582710011483,3,88.95162890939432
84,50.27582710011483,4,91.4207795701383
85,50.27582710011483,5,95.56026915531221
86,50.27582710011483,6,93.17810014484897
87,50.27582710011483,7,93.17810014484897
88,50.27582710011483,8,89.60395277964193
89,50.27582710011483,9,93.46830967756846
90,50.27582710011483,0,93.46830967756846
91,50.27582710011483,1,92.50100501511676
92,50.27582710011483,2,92.50100501511676
93,50.27582710011483,3,92.50100501511676
94,50.27582710011483,4,92.50100501511676
95,50.27582710011483,5,96.32387070275446
96,50.27582710011483,6,97.46186274419833
