3.238296586693490409e-01,8.947869184988442859e-01
8.839308239057902528e-01,-3.654332809577840457e-01
-2.309551579227731577e-01,-9.655881054371922012e-01
-9.300189782893482082e-01,3.014833698450509747e-01
3.535789000130382109e-01,-8.831977107239281644e-01
7.773020380374929816e-01,6.123264504264264163e-01
-6.467772055088691907e-01,-7.541952265155835722e-01
-9.154509833698314392e-01,-2.830261223178639485e-01
-2.044051632546450559e-01,9.622002263945570455e-01
9.872442393719921272e-01,1.478278466185782847e-01
-6.813146303579975527e-01,7.319746591475457809e-01
3.411956472973326493e-02,-2.330553910643105853e-02
