,Temperatures,Chain_indices,Potential_energy
0,50.0,0,111.53098362417657
1,50.0,1,111.49187389936765
2,50.0,2,111.4805202350082
3,50.0,3,96.3937247920266
4,50.0,4,95.37720040224754
5,50.0,5,95.37000430688344
6,50.0,6,95.36235016881702
7,50.0,7,95.10992007100617
8,50.0,8,95.08073896008877
9,50.0,9,94.90619355307778
10,50.0,10,94.89459762395772
11,50.0,11,94.88742057724292
12,50.0,12,94.86174002994262
13,50.0,13,94.82322698308985
14,50.0,14,94.81187854294993
15,50.0,15,94.32243521099072
16,50.0,16,92.10675352466417
17,50.0,17,92.09958418827999
18,50.0,18,92.09196195051628
19,50.0,19,91.8879908121294
20,50.0,20,91.85961127924567
21,50.0,21,91.71962749563016
22,50.0,22,91.70883218228597
23,50.0,23,91.70169650791061
24,50.0,24,91.67685511176336
25,50.0,25,91.63852901292731
26,50.0,26,91.627200995196
27,50.0,27,91.51401329664719
28,50.0,28,89.8970891883917
29,50.0,29,89.88994871663652
30,50.0,30,89.88236176162911
31,50.0,31,89.71165918961816
32,50.0,32,89.68404949664213
33,50.0,33,89.56820658717388
34,50.0,34,89.55817037420832
35,50.0,35,89.55106343988433
36,50.0,36,89.52684312208258
37,50.0,37,89.48884958856698
38,50.0,38,89.47754344302096
39,50.0,39,89.44351101860507
40,50.0,40,88.40046091553013
41,50.0,41,88.39334995950507
42,50.0,42,88.38579943091433
43,50.0,43,88.23922595018692
44,50.0,44,88.21235255570568
45,50.0,45,88.11422354387635
46,50.0,46,88.1049004013921
47,50.0,47,88.09781015656506
48,50.0,48,88.07406592532222
49,50.0,49,88.03649009266412
50,50.0,50,88.02520587132643
51,50.0,51,88.00880709711657
52,50.0,52,87.31984687832694
53,50.0,53,87.31276525294508
54,50.0,54,87.30525110273136
55,50.0,55,87.17690268735186
56,50.0,56,87.15073256847246
57,50.0,57,87.06610152165486
58,50.0,58,87.0574441442566
59,50.0,59,87.05036019070278
60,50.0,60,87.02698788230674
61,50.0,61,86.98988789397013
62,50.0,62,86.97862500738935
63,50.0,63,86.96693164303771
64,50.0,64,86.4934561000396
65,50.0,65,86.48640334218726
66,50.0,66,86.4789251198168
67,50.0,67,86.3647776459362
68,50.0,68,86.33927978517835
69,50.0,69,86.26525000064866
70,50.0,70,86.25721287744751
71,50.0,71,86.25012635068431
72,50.0,72,86.2270446870286
73,50.0,73,86.19046170786103
74,50.0,74,86.043455320351
75,50.0,75,86.03325127392142
76,50.0,76,85.69824377874541
77,50.0,77,85.69118834343789
78,50.0,78,85.68383517001116
79,50.0,79,85.58054664686173
80,50.0,80,85.55401320806806
81,50.0,81,85.48910556064843
82,50.0,82,85.48156455589988
83,50.0,83,85.47477032496911
84,50.0,84,85.45188744502516
85,50.0,85,85.41588794284038
86,50.0,86,85.29464004416897
87,50.0,87,85.28497628048802
88,50.0,88,85.04568948554245
89,50.0,89,85.03862608876571
90,50.0,90,85.03141985618507
91,50.0,91,84.93704244891308
92,50.0,92,84.90951738638863
93,50.0,93,84.8520584469949
94,50.0,94,84.84497511550855
95,50.0,95,84.83845331279305
96,50.0,96,84.81572287086156
97,50.0,97,84.78032426557995
98,50.0,98,84.68030687672696
99,50.0,99,84.67087130975082
100,50.0,0,84.50245074015508
101,50.0,1,84.49537385523492
102,50.0,2,84.48834462639405
103,50.0,3,84.40139111706574
104,50.0,4,84.37300399222056
105,50.0,5,84.3217511913766
106,50.0,6,84.31508829852179
107,50.0,7,84.30881032004682
108,50.0,8,84.2862002710888
109,50.0,9,84.25141350756184
110,50.0,10,84.17560339056529
111,50.0,11,84.16628439663256
112,50.0,12,84.0539300329951
113,50.0,13,84.04683308902426
114,50.0,14,84.04001981338716
115,50.0,15,83.95932384905359
116,50.0,16,83.93025899398916
117,50.0,17,83.88427515951217
118,50.0,18,83.87799783117237
119,50.0,19,83.87192814577011
120,50.0,20,83.8494171808323
121,50.0,21,83.81524731195815
122,50.0,22,83.76647626711652
123,50.0,23,83.75723138212653
124,50.0,24,83.69218436780837
125,50.0,25,83.68505944402638
126,50.0,26,83.67851259721995
127,50.0,27,83.60313885084624
128,50.0,28,83.57359492065463
129,50.0,29,83.5321682036293
130,50.0,30,83.52624360044021
131,50.0,31,83.52034182961786
132,50.0,32,83.49791754982442
133,50.0,33,83.46436526270588
134,50.0,34,83.44532026144914
135,50.0,35,83.43613239893784
136,50.0,36,83.41356935010282
137,50.0,37,83.4064067489007
138,50.0,38,83.40019149776109
139,50.0,39,83.32937365016915
140,50.0,40,83.29953864470902
141,50.0,41,83.262129980978
142,50.0,42,83.25652702097364
143,50.0,43,83.25075027279296
144,50.0,44,83.2284073993092
145,50.0,45,83.1954702385882
146,50.0,46,83.20874209555478
